"tract","yr_id","full_name","jobs"
"170.36","2010","Wholesale Trade","0"
"170.36","2010","Retail Trade","0"
"170.36","2010","Transporation, Warehousing, and Utilities","0"
"170.36","2010","Information","0"
"170.36","2010","Finance and Real Estate","0"
"170.36","2010","Professional and Business Services","0"
"170.36","2010","Education and Healthcare","0"
"170.36","2010","Leisure and Hospitality","0"
"170.36","2010","Office Services","0"
"170.36","2010","Government","0"
"170.36","2010","Self-Employed","0"
"170.37","2010","Military","0"
"170.37","2010","Agriculture and Mining","0"
"170.37","2010","Construction","0"
"170.37","2010","Manufacturing","0"
"170.37","2010","Wholesale Trade","0"
"170.37","2010","Retail Trade","0"
"170.37","2010","Transporation, Warehousing, and Utilities","0"
"170.37","2010","Information","0"
"170.37","2010","Finance and Real Estate","0"
"170.37","2010","Professional and Business Services","0"
"170.37","2010","Education and Healthcare","0"
"170.37","2010","Leisure and Hospitality","0"
"170.37","2010","Office Services","0"
"170.37","2010","Government","0"
"170.37","2010","Self-Employed","0"
"170.39","2010","Military","0"
"170.39","2010","Agriculture and Mining","0"
"170.39","2010","Construction","0"
"170.39","2010","Manufacturing","0"
"170.39","2010","Wholesale Trade","0"
"170.39","2010","Retail Trade","0"
"170.39","2010","Transporation, Warehousing, and Utilities","0"
"170.39","2010","Information","0"
"170.39","2010","Finance and Real Estate","0"
"170.39","2010","Professional and Business Services","0"
"170.39","2010","Education and Healthcare","0"
"170.39","2010","Leisure and Hospitality","0"
"170.39","2010","Office Services","0"
"170.39","2010","Government","0"
"170.39","2010","Self-Employed","0"
"170.4","2010","Military","0"
"170.4","2010","Agriculture and Mining","0"
"170.4","2010","Construction","0"
"170.4","2010","Manufacturing","0"
"170.4","2010","Wholesale Trade","0"
"170.4","2010","Retail Trade","0"
"170.4","2010","Transporation, Warehousing, and Utilities","0"
"170.4","2010","Information","0"
"170.4","2010","Finance and Real Estate","0"
"170.4","2010","Professional and Business Services","0"
"170.4","2010","Education and Healthcare","0"
"170.4","2010","Leisure and Hospitality","0"
"170.4","2010","Office Services","0"
"170.4","2010","Government","0"
"170.4","2010","Self-Employed","0"
"170.41","2010","Military","0"
"170.41","2010","Agriculture and Mining","0"
"170.41","2010","Construction","0"
"170.41","2010","Manufacturing","0"
"170.41","2010","Wholesale Trade","0"
"170.41","2010","Retail Trade","0"
"170.41","2010","Transporation, Warehousing, and Utilities","0"
"170.41","2010","Information","0"
"170.41","2010","Finance and Real Estate","0"
"170.41","2010","Professional and Business Services","0"
"170.41","2010","Education and Healthcare","0"
"170.41","2010","Leisure and Hospitality","0"
"170.41","2010","Office Services","0"
"170.41","2010","Government","0"
"170.41","2010","Self-Employed","0"
"170.42","2010","Military","0"
"170.42","2010","Agriculture and Mining","0"
"170.42","2010","Construction","0"
"170.42","2010","Manufacturing","0"
"170.42","2010","Wholesale Trade","0"
"170.42","2010","Retail Trade","0"
"170.42","2010","Transporation, Warehousing, and Utilities","0"
"170.42","2010","Information","0"
"170.42","2010","Finance and Real Estate","0"
"170.42","2010","Professional and Business Services","0"
"170.42","2010","Education and Healthcare","0"
"170.42","2010","Leisure and Hospitality","0"
"170.42","2010","Office Services","0"
"170.42","2010","Government","0"
"170.42","2010","Self-Employed","0"
"170.43","2010","Military","0"
"170.43","2010","Agriculture and Mining","0"
"170.43","2010","Construction","0"
"170.43","2010","Manufacturing","0"
"170.43","2010","Wholesale Trade","0"
"170.43","2010","Retail Trade","0"
"170.43","2010","Transporation, Warehousing, and Utilities","0"
"170.43","2010","Information","0"
"170.43","2010","Finance and Real Estate","0"
"170.43","2010","Professional and Business Services","0"
"170.43","2010","Education and Healthcare","0"
"170.43","2010","Leisure and Hospitality","0"
"170.43","2010","Office Services","0"
"170.43","2010","Government","0"
"170.43","2010","Self-Employed","0"
"170.44","2010","Military","0"
"170.44","2010","Agriculture and Mining","0"
"170.44","2010","Construction","0"
"170.44","2010","Manufacturing","0"
"170.44","2010","Wholesale Trade","0"
"170.44","2010","Retail Trade","0"
"170.44","2010","Transporation, Warehousing, and Utilities","0"
"170.44","2010","Information","0"
"170.44","2010","Finance and Real Estate","0"
"170.44","2010","Professional and Business Services","0"
"170.44","2010","Education and Healthcare","0"
"170.44","2010","Leisure and Hospitality","0"
"170.44","2010","Office Services","0"
"170.44","2010","Government","0"
"170.44","2010","Self-Employed","0"
"170.45","2010","Military","0"
"170.45","2010","Agriculture and Mining","0"
"170.45","2010","Construction","0"
"170.45","2010","Manufacturing","0"
"170.45","2010","Wholesale Trade","0"
"170.45","2010","Retail Trade","0"
"170.45","2010","Transporation, Warehousing, and Utilities","0"
"170.45","2010","Information","0"
"170.45","2010","Finance and Real Estate","0"
"170.45","2010","Professional and Business Services","0"
"170.45","2010","Education and Healthcare","0"
"170.45","2010","Leisure and Hospitality","0"
"170.45","2010","Office Services","0"
"170.45","2010","Government","0"
"170.45","2010","Self-Employed","0"
"170.46","2010","Military","0"
"170.46","2010","Agriculture and Mining","0"
"170.46","2010","Construction","0"
"170.46","2010","Manufacturing","0"
"170.46","2010","Wholesale Trade","0"
"170.46","2010","Retail Trade","0"
"170.46","2010","Transporation, Warehousing, and Utilities","0"
"170.46","2010","Information","0"
"170.46","2010","Finance and Real Estate","0"
"170.46","2010","Professional and Business Services","0"
"170.46","2010","Education and Healthcare","0"
"170.46","2010","Leisure and Hospitality","0"
"170.46","2010","Office Services","0"
"170.46","2010","Government","0"
"170.46","2010","Self-Employed","0"
"170.47","2010","Military","0"
"170.47","2010","Agriculture and Mining","0"
"170.47","2010","Construction","0"
"170.47","2010","Manufacturing","0"
"170.47","2010","Wholesale Trade","0"
"170.47","2010","Retail Trade","0"
"170.47","2010","Transporation, Warehousing, and Utilities","0"
"170.47","2010","Information","0"
"170.47","2010","Finance and Real Estate","0"
"170.47","2010","Professional and Business Services","0"
"170.47","2010","Education and Healthcare","0"
"170.47","2010","Leisure and Hospitality","0"
"170.47","2010","Office Services","0"
"170.47","2010","Government","0"
"170.47","2010","Self-Employed","0"
"170.48","2010","Military","0"
"170.48","2010","Agriculture and Mining","0"
"170.48","2010","Construction","0"
"170.48","2010","Manufacturing","0"
"170.48","2010","Wholesale Trade","0"
"170.48","2010","Retail Trade","0"
"170.48","2010","Transporation, Warehousing, and Utilities","0"
"170.48","2010","Information","0"
"170.48","2010","Finance and Real Estate","0"
"170.48","2010","Professional and Business Services","0"
"170.48","2010","Education and Healthcare","0"
"170.48","2010","Leisure and Hospitality","0"
"170.48","2010","Office Services","0"
"170.48","2010","Government","0"
"170.48","2010","Self-Employed","0"
"170.49","2010","Military","0"
"170.49","2010","Agriculture and Mining","0"
"170.49","2010","Construction","0"
"170.49","2010","Manufacturing","0"
"170.49","2010","Wholesale Trade","0"
"170.49","2010","Retail Trade","0"
"170.49","2010","Transporation, Warehousing, and Utilities","0"
"170.49","2010","Information","0"
"170.49","2010","Finance and Real Estate","0"
"170.49","2010","Professional and Business Services","0"
"170.49","2010","Education and Healthcare","0"
"170.49","2010","Leisure and Hospitality","0"
"170.49","2010","Office Services","0"
"170.49","2010","Government","0"
"170.49","2010","Self-Employed","0"
"170.5","2010","Military","0"
"170.5","2010","Agriculture and Mining","0"
"170.5","2010","Construction","0"
"170.5","2010","Manufacturing","0"
"170.5","2010","Wholesale Trade","0"
"170.5","2010","Retail Trade","0"
"170.5","2010","Transporation, Warehousing, and Utilities","0"
"170.5","2010","Information","0"
"170.5","2010","Finance and Real Estate","0"
"170.5","2010","Professional and Business Services","0"
"170.5","2010","Education and Healthcare","0"
"170.5","2010","Leisure and Hospitality","0"
"170.5","2010","Office Services","0"
"170.5","2010","Government","0"
"170.5","2010","Self-Employed","0"
"170.51","2010","Military","0"
"170.51","2010","Agriculture and Mining","0"
"170.51","2010","Construction","0"
"170.51","2010","Manufacturing","0"
"170.51","2010","Wholesale Trade","0"
"170.51","2010","Retail Trade","0"
"170.51","2010","Transporation, Warehousing, and Utilities","0"
"170.51","2010","Information","0"
"170.51","2010","Finance and Real Estate","0"
"170.51","2010","Professional and Business Services","0"
"170.51","2010","Education and Healthcare","0"
"170.51","2010","Leisure and Hospitality","0"
"170.51","2010","Office Services","0"
"170.51","2010","Government","0"
"170.51","2010","Self-Employed","0"
"170.52","2010","Military","0"
"170.52","2010","Agriculture and Mining","0"
"170.52","2010","Construction","0"
"170.52","2010","Manufacturing","0"
"170.52","2010","Wholesale Trade","0"
"170.52","2010","Retail Trade","0"
"170.52","2010","Transporation, Warehousing, and Utilities","0"
"170.52","2010","Information","0"
"170.52","2010","Finance and Real Estate","0"
"170.52","2010","Professional and Business Services","0"
"170.52","2010","Education and Healthcare","0"
"170.52","2010","Leisure and Hospitality","0"
"170.52","2010","Office Services","0"
"170.52","2010","Government","0"
"170.52","2010","Self-Employed","0"
"170.53","2010","Military","0"
"170.53","2010","Agriculture and Mining","0"
"170.53","2010","Construction","0"
"170.53","2010","Manufacturing","0"
"170.53","2010","Wholesale Trade","0"
"170.53","2010","Retail Trade","0"
"170.53","2010","Transporation, Warehousing, and Utilities","0"
"170.53","2010","Information","0"
"170.53","2010","Finance and Real Estate","0"
"170.53","2010","Professional and Business Services","0"
"170.53","2010","Education and Healthcare","0"
"170.53","2010","Leisure and Hospitality","0"
"170.53","2010","Office Services","0"
"170.53","2010","Government","0"
"170.53","2010","Self-Employed","0"
"170.54","2010","Military","0"
"170.54","2010","Agriculture and Mining","0"
"170.54","2010","Construction","0"
"170.54","2010","Manufacturing","0"
"170.54","2010","Wholesale Trade","0"
"170.54","2010","Retail Trade","0"
"170.54","2010","Transporation, Warehousing, and Utilities","0"
"170.54","2010","Information","0"
"170.54","2010","Finance and Real Estate","0"
"170.54","2010","Professional and Business Services","0"
"170.54","2010","Education and Healthcare","0"
"170.54","2010","Leisure and Hospitality","0"
"170.54","2010","Office Services","0"
"170.54","2010","Government","0"
"170.54","2010","Self-Employed","0"
"170.55","2010","Military","0"
"170.55","2010","Agriculture and Mining","0"
"170.55","2010","Construction","0"
"170.55","2010","Manufacturing","0"
"170.55","2010","Wholesale Trade","0"
"170.55","2010","Retail Trade","0"
"170.55","2010","Transporation, Warehousing, and Utilities","0"
"170.55","2010","Information","0"
"170.55","2010","Finance and Real Estate","0"
"170.55","2010","Professional and Business Services","0"
"170.55","2010","Education and Healthcare","0"
"170.55","2010","Leisure and Hospitality","0"
"170.55","2010","Office Services","0"
"170.55","2010","Government","0"
"170.55","2010","Self-Employed","0"
"170.56","2010","Military","0"
"170.56","2010","Agriculture and Mining","0"
"170.56","2010","Construction","0"
"170.56","2010","Manufacturing","0"
"170.56","2010","Wholesale Trade","0"
"170.56","2010","Retail Trade","0"
"170.56","2010","Transporation, Warehousing, and Utilities","0"
"170.56","2010","Information","0"
"170.56","2010","Finance and Real Estate","0"
"170.56","2010","Professional and Business Services","0"
"170.56","2010","Education and Healthcare","0"
"170.56","2010","Leisure and Hospitality","0"
"170.56","2010","Office Services","0"
"170.56","2010","Government","0"
"170.56","2010","Self-Employed","0"
"171.04","2010","Military","0"
"171.04","2010","Agriculture and Mining","0"
"171.04","2010","Construction","0"
"171.04","2010","Manufacturing","0"
"171.04","2010","Wholesale Trade","0"
"171.04","2010","Retail Trade","0"
"171.04","2010","Transporation, Warehousing, and Utilities","0"
"171.04","2010","Information","0"
"171.04","2010","Finance and Real Estate","0"
"171.04","2010","Professional and Business Services","0"
"171.04","2010","Education and Healthcare","0"
"171.04","2010","Leisure and Hospitality","0"
"171.04","2010","Office Services","0"
"171.04","2010","Government","0"
"171.04","2010","Self-Employed","0"
"171.06","2010","Military","0"
"171.06","2010","Agriculture and Mining","0"
"171.06","2010","Construction","0"
"171.06","2010","Manufacturing","0"
"171.06","2010","Wholesale Trade","0"
"171.06","2010","Retail Trade","0"
"171.06","2010","Transporation, Warehousing, and Utilities","0"
"171.06","2010","Information","0"
"171.06","2010","Finance and Real Estate","0"
"171.06","2010","Professional and Business Services","0"
"171.06","2010","Education and Healthcare","0"
"171.06","2010","Leisure and Hospitality","0"
"171.06","2010","Office Services","0"
"171.06","2010","Government","0"
"171.06","2010","Self-Employed","0"
"171.07","2010","Military","0"
"171.07","2010","Agriculture and Mining","0"
"171.07","2010","Construction","0"
"171.07","2010","Manufacturing","0"
"171.07","2010","Wholesale Trade","0"
"171.07","2010","Retail Trade","0"
"171.07","2010","Transporation, Warehousing, and Utilities","0"
"171.07","2010","Information","0"
"171.07","2010","Finance and Real Estate","0"
"171.07","2010","Professional and Business Services","0"
"171.07","2010","Education and Healthcare","0"
"171.07","2010","Leisure and Hospitality","0"
